SUBSTÂNCIA;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO
DIVALPROATO DE SÓDIO;529922010076906;1235202550101;7897076923295;    -     ;    -     ;DIVALPROATO DE SODIO;500 MG COM REV LIB PROL CT BL AL AL X 60
DIVALPROATO DE SÓDIO;525320060075007;1267503520011;7895296445658;    -     ;    -     ;DIVALPROATO DE SÓDIO;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 10
DIVALPROATO DE SÓDIO;525320060075107;1267503520021;7895296445665;    -     ;    -     ;DIVALPROATO DE SÓDIO;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 20
DIVALPROATO DE SÓDIO;525320060075207;1267503520038;7895296243018;    -     ;    -     ;DIVALPROATO DE SÓDIO;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30
DIVALPROATO DE SÓDIO;525320060075307;1267503520046;7895296445672;    -     ;    -     ;DIVALPROATO DE SÓDIO;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60
DIVALPROATO DE SÓDIO;525320060075407;1267503520062;7895296445689;    -     ;    -     ;DIVALPROATO DE SÓDIO;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 10
DIVALPROATO DE SÓDIO;525320060075507;1267503520070;7895296445696;    -     ;    -     ;DIVALPROATO DE SÓDIO;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 20
DIVALPROATO DE SÓDIO;525320060075607;1267503520089;7895296243025;    -     ;    -     ;DIVALPROATO DE SÓDIO;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30
DIVALPROATO DE SÓDIO;525320060075707;1267503520097;7895296445702;    -     ;    -     ;DIVALPROATO DE SÓDIO;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60
DIVALPROATO DE SÓDIO;525320020067907;1267503630011;7895296446280;    -     ;    -     ;DIZTABEX;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 10
DIVALPROATO DE SÓDIO;525320020068007;1267503630021;7895296446297;    -     ;    -     ;DIZTABEX;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 20
DIVALPROATO DE SÓDIO;525320020068107;1267503630038;7895296244015;    -     ;    -     ;DIZTABEX;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30
DIVALPROATO DE SÓDIO;525320020068207;1267503630046;7895296446303;    -     ;    -     ;DIZTABEX;250 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60
DIVALPROATO DE SÓDIO;525320020068307;1267503630062;7895296446310;    -     ;    -     ;DIZTABEX;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 10
DIVALPROATO DE SÓDIO;525320020068407;1267503630070;7895296446327;    -     ;    -     ;DIZTABEX;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 20
